Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,n_features,train_time
0.8841176470588236,0.35109420537058367,0.6887830621121965,0.3212537951329339,0.8422637968448268,6,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.415026664733887
0.6984558823529412,0.23890019867574677,0.49254737371241314,0.21949557673873898,0.6480544942564213,6,extrapolation,meta_information_tensor_full,1.0,27200,77,5.415026664733887
0.9875,0.6666666666666666,0.7048655496177798,0.6645435244161358,0.9812898089171975,7,interpolation,meta_information_tensor_margin,0.01,80,77,5.381389141082764
0.975,0.6,0.7028719539995524,0.5974025974025974,0.9626623376623377,7,interpolation,meta_information_tensor_margin,0.02,160,77,5.381389141082764
0.975,0.76,0.7855130179864844,0.7751346059716104,0.9645170500897374,7,interpolation,meta_information_tensor_margin,0.03,240,77,5.381389141082764
0.97,0.79,0.8414090652207098,0.791566009747828,0.9564658826022463,7,interpolation,meta_information_tensor_margin,0.05,400,77,5.381389141082764
0.96875,0.5672268907563025,0.8517776981464393,0.5648563355473194,0.9541525655021834,7,interpolation,meta_information_tensor_margin,0.08,640,77,5.381389141082764
0.95875,0.5632488479262673,0.8178804645565713,0.562300434457521,0.9398148244218487,7,interpolation,meta_information_tensor_margin,0.1,800,77,5.381389141082764
0.9475,0.5088458434221146,0.826532263275135,0.5274270665626538,0.9249049334843733,7,interpolation,meta_information_tensor_margin,0.2,1600,77,5.381389141082764
0.92375,0.5061272584446189,0.7887631674659561,0.5240023983130504,0.8923799997541062,7,interpolation,meta_information_tensor_margin,0.3,2400,77,5.381389141082764
0.888125,0.4952606488455942,0.731513059898457,0.5152577030293487,0.8442904546424715,7,interpolation,meta_information_tensor_margin,0.4,3200,77,5.381389141082764
0.8415,0.5160989953265566,0.6645416773510923,0.5555599864327888,0.7836543934227264,7,interpolation,meta_information_tensor_margin,0.5,4000,77,5.381389141082764
0.6495,0.40730720906166995,0.42165481111188735,0.44364775648132526,0.6038379321041732,7,interpolation,meta_information_tensor_full,1.0,8000,77,5.381389141082764
0.9632352941176471,0.6666666666666666,0.7016133518437531,0.6634241245136187,0.9452105745021743,7,extrapolation,meta_information_tensor_margin,0.01,272,77,5.381389141082764
0.9632352941176471,0.6666666666666666,0.6719470093228963,0.6634429400386846,0.9452084992604393,7,extrapolation,meta_information_tensor_margin,0.02,544,77,5.381389141082764
0.9583333333333334,0.6666666666666666,0.671065523825563,0.662987012987013,0.9379599567099567,7,extrapolation,meta_information_tensor_margin,0.03,816,77,5.381389141082764
0.9625,0.5713141942125128,0.7266398361708514,0.5142012814552372,0.9446042674728966,7,extrapolation,meta_information_tensor_margin,0.05,1360,77,5.381389141082764
0.9627757352941176,0.4907510595560219,0.742126267642955,0.44319222444222445,0.9452862547991223,7,extrapolation,meta_information_tensor_margin,0.08,2176,77,5.381389141082764
0.9658088235294118,0.4929727270728194,0.7682886740857884,0.4630302803152512,0.9496021330405869,7,extrapolation,meta_information_tensor_margin,0.1,2720,77,5.381389141082764
0.95625,0.42496923019734073,0.7578830073589929,0.3700192671590362,0.9372119610304364,7,extrapolation,meta_information_tensor_margin,0.2,5440,77,5.381389141082764
0.9319852941176471,0.38087996295870064,0.7138695886287786,0.314186614895567,0.9040640209930113,7,extrapolation,meta_information_tensor_margin,0.3,8160,77,5.381389141082764
0.916452205882353,0.3782328821118758,0.7128226137995421,0.317300047957451,0.883563382662767,7,extrapolation,meta_information_tensor_margin,0.4,10880,77,5.381389141082764
0.8983088235294118,0.3357478515711079,0.7018445513812896,0.2873322856181085,0.8610237161234243,7,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.381389141082764
0.7041176470588235,0.24150770462698148,0.49798004313122574,0.21772329469946405,0.6537775867665744,7,extrapolation,meta_information_tensor_full,1.0,27200,77,5.381389141082764
1.0,1.0,1.0,1.0,1.0,8,interpolation,meta_information_tensor_margin,0.01,80,77,5.209873199462891
0.99375,0.6666666666666666,0.9104157867445167,0.6655879180151025,0.9906351132686085,8,interpolation,meta_information_tensor_margin,0.02,160,77,5.209873199462891
